DATE (MM/DD/YYYY),HOUR-CST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Global (stdev) [W/m^2],Avg Direct (stdev) [W/m^2],Avg Diffuse (stdev) [W/m^2],Avg Air Temperature [deg C],Avg Relative Humidity [%]
4/15/2021,14,704.2331,5.0408,539.1503,66.5964,0.9217,8.3011,29.3650,68.6928
4/15/2021,15,503.9113,3.6616,400.2991,43.0300,0.5443,5.5119,30.0498,63.2953
4/15/2021,16,345.6023,2.7627,343.2467,18.7528,0.3516,3.3536,30.3023,61.6722
4/15/2021,17,279.2554,3.1706,262.2015,14.3761,0.2362,3.3065,30.1730,61.6570
4/15/2021,18,122.7679,1.1755,131.3171,2.9557,0.0761,1.8646,30.1070,61.7570
4/15/2021,19,21.5756,0.3637,23.3613,0.3048,0.0255,0.3230,28.3873,74.2290
4/15/2021,20,-1.4622,-0.3665,-1.8650,0.0579,0.0323,0.1314,26.4968,82.5148
4/15/2021,21,-1.2424,-0.3811,-1.7702,0.1195,0.0035,0.0000,25.7093,85.8717
4/15/2021,22,-1.1367,-0.3777,-1.7476,0.0423,0.0189,0.0409,25.2918,88.8200
4/15/2021,23,-1.0129,-0.3564,-1.6360,0.0000,0.0768,0.1936,25.4048,88.6383
4/16/2021,0,-1.0129,-0.3241,-1.6787,0.0000,0.1246,0.1402,25.2720,89.0300
4/16/2021,1,-1.0129,-0.3307,-1.6832,0.0000,0.1110,0.1285,25.1702,90.1017
4/16/2021,2,-1.0129,-0.3163,-1.6240,0.0000,0.1349,0.1940,25.0733,91.6117
4/16/2021,3,-1.0129,-0.3018,-1.4790,0.0000,0.1419,0.2702,25.1880,91.5433
4/16/2021,4,-1.0129,-0.3231,-1.5941,0.0000,0.1202,0.2263,25.2818,91.2000
4/16/2021,5,-1.0856,-0.3220,-1.6728,0.0125,0.1223,0.1540,25.1388,92.0050
4/16/2021,6,-1.3902,-0.3578,-1.7267,0.0314,0.0287,0.1147,24.6690,94.2517
4/16/2021,7,13.6280,-0.0944,14.6215,0.2947,0.1390,0.3251,24.4983,95.5950
4/16/2021,8,46.4155,0.3803,50.4641,1.1010,0.0073,1.1876,24.7528,95.2317
4/16/2021,9,82.1260,0.3788,89.4484,1.8999,0.0087,2.0900,25.3003,92.5483
4/16/2021,10,145.1442,0.3818,158.2023,1.9731,0.0000,2.1558,25.9875,88.9517
4/16/2021,11,132.7572,0.3817,144.5780,2.0633,0.0000,2.2407,26.1008,89.0033
4/16/2021,12,199.2479,0.5458,217.2377,3.5749,0.0739,3.9092,25.6163,94.1967
4/16/2021,13,164.5478,0.4451,179.2427,2.0212,0.0342,2.1881,26.3035,90.0233
4/16/2021,14,520.3020,2.9585,496.8122,25.5930,0.4479,10.5590,28.3287,80.0483
4/16/2021,15,376.0527,2.2583,384.9667,14.1585,0.2808,5.4154,29.6720,73.0870
4/16/2021,16,307.0091,2.1879,328.1819,7.2857,0.1795,2.7112,30.7295,67.8115
4/16/2021,17,310.4381,4.1641,303.3366,12.1224,0.2002,1.9979,31.0522,65.9642
4/16/2021,18,140.1020,2.3148,120.6103,2.7587,0.0877,1.4924,29.8395,71.1980
4/16/2021,19,28.5865,0.1822,30.6231,0.3412,0.0405,0.3543,28.6767,75.1592
4/16/2021,20,-1.4713,-0.3816,-2.1132,0.0289,0.0000,0.0851,27.6732,79.0013
4/16/2021,21,-1.6841,-0.3817,-2.2516,0.0075,0.0000,0.2091,26.6865,83.1267
4/16/2021,22,-1.2973,-0.3809,-1.8315,0.0695,0.0039,0.0735,25.9628,86.0517
4/16/2021,23,-1.0128,-0.3033,-1.5221,0.0000,0.1423,0.2386,25.5252,88.4350
4/17/2021,0,-1.0129,-0.3519,-1.6820,0.0000,0.0703,0.1062,25.3267,90.4500
4/17/2021,1,-1.1111,-0.3723,-1.7617,0.1027,0.0306,0.0226,24.9017,93.3017
4/17/2021,2,-1.2158,-0.1729,-1.5953,0.1119,0.0580,0.1063,24.1292,95.0700
4/17/2021,3,-2.0471,0.1663,-2.6400,0.0490,0.1121,0.0188,21.0968,97.0517
4/17/2021,4,-1.6976,0.0473,-2.5176,0.0147,0.1132,0.0453,19.1650,97.8167
4/17/2021,5,-1.2734,-0.3707,-1.9424,0.0522,0.0148,0.0510,18.3717,92.8400
4/17/2021,6,-1.6202,-0.3121,-2.0977,0.0860,0.0246,0.0813,18.0675,89.6817
4/17/2021,7,1.3926,-0.0968,1.0338,0.1165,0.1013,0.1050,16.5400,97.2417
4/17/2021,8,4.6262,-0.1895,4.4712,0.2460,0.1412,0.2575,16.7300,98.3917
4/17/2021,9,10.1267,-0.0918,10.4039,0.3337,0.0998,0.3693,16.2432,97.7433
4/17/2021,10,63.8015,0.1313,69.4329,1.8329,0.0345,2.0228,15.7935,97.9350
4/17/2021,11,82.6118,0.3822,90.0668,2.1444,0.0012,2.3320,15.7550,96.8533
4/17/2021,12,70.3538,0.3726,76.4048,2.0528,0.0137,2.2026,15.5967,95.7917
4/17/2021,13,114.5419,0.2111,124.8447,3.0262,0.0796,3.3013,14.9785,94.8017
4/17/2021,14,155.7941,0.3063,169.6889,4.8468,0.0898,5.3446,14.4652,95.9617
4/17/2021,15,108.2754,0.3609,118.1045,2.7682,0.0262,3.0363,14.1333,93.2250
4/17/2021,16,83.1795,0.3624,90.5767,1.2704,0.0244,1.3848,14.3517,90.3867
4/17/2021,17,66.2576,0.3818,72.2620,0.4766,0.0035,0.5163,14.6300,90.5550
4/17/2021,18,40.4061,0.2432,43.8430,0.2847,0.1461,0.3154,15.2983,88.5733
4/17/2021,19,10.5576,0.0019,11.1103,0.1675,0.0360,0.1852,15.7367,86.1083
4/17/2021,20,-0.8702,-0.0333,-1.3754,0.0517,0.0885,0.1351,15.9100,86.2517
4/17/2021,21,-0.9012,-0.0389,-1.3189,0.1378,0.0994,0.1414,16.1850,83.2483
4/17/2021,22,-0.9720,-0.0327,-1.3064,0.0965,0.0897,0.1594,16.3983,76.8933
4/17/2021,23,-1.0095,-0.0376,-1.4327,0.0138,0.0965,0.1412,16.3017,77.8717
4/18/2021,0,-0.9862,-0.0920,-1.5033,0.0434,0.1437,0.1385,16.3767,77.3883
4/18/2021,1,-1.0443,-0.5115,-1.6280,0.0473,0.1065,0.1555,16.1450,80.0200
4/18/2021,2,-0.2078,-0.3824,-1.1112,0.0716,0.0000,0.1273,15.3933,87.4100
4/18/2021,3,-1.1111,-0.4474,-1.6937,0.0701,0.0178,0.0556,15.1200,85.6983
4/18/2021,4,-0.8865,-0.3584,-1.2485,0.1001,0.0341,0.1167,14.6683,78.7262
4/18/2021,5,-1.0174,-0.1453,-1.4476,0.0782,0.1199,0.1254,14.0617,70.7117
4/18/2021,6,-0.8596,-0.0008,-1.1502,0.0976,0.0046,0.0656,13.7183,71.7760
4/18/2021,7,9.7093,0.0002,10.3536,0.1766,0.0082,0.2088,13.5833,72.9207
4/18/2021,8,61.4364,0.3143,67.0856,0.4070,0.0576,0.4452,13.5850,73.9338
4/18/2021,9,129.0604,0.3824,141.2081,0.7210,0.0000,0.7960,13.9283,72.9458
4/18/2021,10,241.5223,0.7072,264.1596,2.2249,0.0693,2.4322,14.4302,71.0885
4/18/2021,11,485.3157,2.5546,518.9743,10.2418,0.4705,3.8031,15.7205,66.7548
4/18/2021,12,707.2350,6.0679,687.2988,35.9927,0.8995,7.4938,16.9903,62.3240
4/18/2021,13,636.1872,3.4486,677.6716,10.4814,0.4639,4.6688,17.9503,56.7800
4/18/2021,14,716.5330,6.1295,699.2585,43.4797,0.7894,7.3261,18.6788,51.7198
4/18/2021,15,671.7097,6.8555,610.5678,52.9654,0.8981,5.9877,19.1183,47.7078
4/18/2021,16,466.7464,4.3211,476.9973,25.1238,0.4501,3.5276,19.3970,44.1817
4/18/2021,17,322.4305,3.4702,333.5316,16.3753,0.2849,1.8205,19.3198,42.4950
4/18/2021,18,179.3888,3.5855,180.2197,10.5573,0.1520,1.1221,19.2300,43.1670
4/18/2021,19,41.7594,0.1260,45.3154,0.6468,0.0545,0.5371,18.9657,46.6095
4/18/2021,20,-0.9852,-0.3819,-1.5350,0.0973,0.0012,0.0494,18.3675,52.0197
4/18/2021,21,-1.0572,-0.3404,-1.7726,0.0625,0.0960,0.0000,17.6970,59.0930
4/18/2021,22,-1.0932,-0.3633,-1.7727,0.0988,0.0663,0.0000,17.0408,61.5892
4/18/2021,23,-1.0142,-0.2935,-1.7457,0.0010,0.1444,0.0580,16.6530,61.8085
4/19/2021,0,-1.0141,-0.3334,-1.7381,0.0000,0.1066,0.0731,16.6483,62.6637
4/19/2021,1,-1.0145,-0.3634,-1.6796,0.0041,0.0570,0.1136,16.6970,61.7865
4/19/2021,2,-0.9941,-0.3192,-1.6880,0.0237,0.0781,0.0885,16.7663,60.2895
4/19/2021,3,-1.1153,-0.3796,-1.7783,0.0210,0.0120,0.0571,16.5928,62.8987
4/19/2021,4,-1.0587,-0.3354,-1.6698,0.0120,0.0911,0.1408,16.2150,69.7007
4/19/2021,5,-1.0142,-0.2521,-1.6049,0.0000,0.1708,0.1714,16.2080,67.7295
4/19/2021,6,-0.9226,-0.2067,-1.2840,0.0234,0.1671,0.1170,15.9913,70.6635
4/19/2021,7,10.3782,-0.0257,11.0905,0.1736,0.0547,0.1901,15.9670,66.9067
4/19/2021,8,46.0923,0.2237,50.2885,0.2995,0.0650,0.3342,16.2605,64.8425
4/19/2021,9,88.6961,0.3823,97.0971,0.5564,0.0000,0.6094,16.6192,63.1413
4/19/2021,10,215.6244,0.5918,236.3671,1.2119,0.0476,1.3303,17.3368,61.6455
4/19/2021,11,442.6680,1.9513,482.9845,3.1984,0.2007,2.3747,18.7265,60.6247
4/19/2021,12,590.6865,3.6716,627.9128,10.0872,0.5515,4.0728,19.9605,60.6830
4/19/2021,13,596.6258,3.2157,633.0109,14.7721,0.4778,5.3211,20.4843,61.5468
4/19/2021,14,576.2595,2.9157,619.2557,5.7504,0.2953,3.1763,21.2262,60.3450
4/19/2021,15,526.7944,2.9956,566.9187,5.3836,0.2415,3.3840,21.7872,57.2802
4/19/2021,16,541.7205,7.1317,511.8950,17.2985,0.4262,4.2018,22.3897,52.4105
4/19/2021,17,270.5932,4.7139,275.6599,9.7106,0.3394,2.4570,22.2757,55.2247
4/19/2021,18,96.3525,0.5652,106.4118,0.5163,0.0352,0.5682,21.8447,58.3123
4/19/2021,19,26.4130,0.2128,28.7794,0.3448,0.0520,0.3889,21.4020,61.5600
4/19/2021,20,-1.4385,-0.3801,-2.1293,0.0189,0.0054,0.0407,20.3195,68.2427
4/19/2021,21,-1.6893,-0.3821,-2.4775,0.0000,0.0000,0.0096,19.2318,75.0283
4/19/2021,22,-1.6896,-0.3822,-2.4607,0.0000,0.0000,0.0443,18.5308,79.8975
4/19/2021,23,-1.6899,-0.3822,-2.4358,0.0000,0.0000,0.0968,18.0610,82.2800
4/20/2021,0,-1.6901,-0.3823,-2.3922,0.0000,0.0000,0.1261,17.6075,84.4467
4/20/2021,1,-1.6874,-0.3823,-2.4101,0.0081,0.0000,0.1050,17.3782,84.6483
4/20/2021,2,-1.6568,-0.3823,-2.2535,0.0308,0.0000,0.1596,16.9520,86.5667
4/20/2021,3,-1.6747,-0.3823,-2.2849,0.0266,0.0000,0.1261,15.7395,91.7500
4/20/2021,4,-1.6394,-0.3824,-2.1317,0.0726,0.0000,0.1096,15.0255,92.4333
4/20/2021,5,-1.5728,-0.3824,-2.0516,0.1364,0.0000,0.1447,14.3407,93.3150
4/20/2021,6,-1.2346,-0.3825,-1.6476,0.0777,0.0000,0.0859,13.8110,94.0333
4/20/2021,7,52.2612,1.5334,36.9107,1.7990,0.0636,0.4463,13.6160,93.9233
4/20/2021,8,255.4495,3.9159,90.4828,1.2811,0.0309,0.3647,15.9003,89.0967
4/20/2021,9,472.6690,3.1156,117.5194,1.0095,0.0394,0.2100,18.8865,81.5460
4/20/2021,10,665.4880,2.7708,121.2599,1.0197,0.0235,0.1454,21.5297,69.9538
4/20/2021,11,820.1856,2.6689,127.7083,1.0090,0.0720,0.1733,23.2158,59.5075
4/20/2021,12,915.5292,2.4568,138.2694,1.2414,0.0912,0.2033,24.5520,52.8135
4/20/2021,13,956.4147,2.0806,134.7038,0.7859,0.0879,0.1634,25.6587,48.0452
4/20/2021,14,923.8755,2.4112,127.4906,0.8791,0.0859,0.1650,26.5610,44.5140
4/20/2021,15,829.3678,2.6449,117.2794,0.7333,0.0897,0.1536,27.3920,39.7538
4/20/2021,16,674.3427,2.9643,113.0297,0.9104,0.1246,0.1769,28.1607,39.7370
4/20/2021,17,481.9018,3.5757,102.9445,1.0149,0.1044,0.1707,28.5262,38.3978
4/20/2021,18,262.6571,3.8323,84.2867,1.1004,0.0350,0.4057,26.9863,46.3033
4/20/2021,19,61.3964,2.2401,32.5434,0.7466,0.0693,0.3400,24.9025,49.0558
4/20/2021,20,-1.5541,-0.3818,-2.0752,0.1477,0.0000,0.0294,22.9513,56.4340
4/20/2021,21,-1.7608,-0.3819,-2.4798,0.0953,0.0000,0.0000,21.6633,64.2668
4/20/2021,22,-1.6890,-0.3820,-2.4804,0.0000,0.0000,0.0000,20.8930,71.6028
4/20/2021,23,-1.6892,-0.3821,-2.4808,0.0000,0.0000,0.0000,20.3197,76.6918
4/21/2021,0,-1.6895,-0.3821,-2.4811,0.0000,0.0000,0.0000,19.6093,79.2622
4/21/2021,1,-1.6896,-0.3822,-2.4800,0.0000,0.0000,0.0046,18.9460,81.8967
4/21/2021,2,-1.6898,-0.3822,-2.4375,0.0000,0.0000,0.0699,18.4873,84.4900
4/21/2021,3,-1.6914,-0.3823,-2.4548,0.0036,0.0000,0.0504,18.1883,86.3900
4/21/2021,4,-1.4398,-0.3657,-2.1044,0.0360,0.0188,0.0761,16.9933,91.3150
4/21/2021,5,-1.4327,-0.3823,-1.9272,0.0787,0.0000,0.1162,16.7093,94.6083
4/21/2021,6,-1.1042,-0.3823,-1.5687,0.0657,0.0000,0.0798,16.4583,95.4950
4/21/2021,7,21.6153,0.0818,23.4475,0.5893,0.0504,0.6502,16.2447,90.8133
4/21/2021,8,133.5249,1.3861,133.6783,9.5076,0.1984,2.6619,16.6898,82.0063
4/21/2021,9,262.4263,2.2918,245.6123,26.9975,0.4772,4.5802,17.1102,72.6580
4/21/2021,10,413.8785,3.0846,389.6384,28.1471,0.6312,6.4378,18.0360,66.7572
4/21/2021,11,720.0184,6.0434,522.7463,63.4045,1.1832,10.9966,18.9860,62.4578
4/21/2021,12,870.1776,4.3060,354.5722,30.0868,0.7529,8.1126,19.8638,60.8620
4/21/2021,13,902.4774,4.0678,283.7518,35.4767,0.5050,7.4590,20.6185,59.4878
4/21/2021,14,872.5297,3.9187,267.7055,49.3713,0.7955,8.2383,21.2328,60.3030
4/21/2021,15,759.1946,3.8164,263.0399,45.2053,0.6304,6.1353,21.4723,62.3682
4/21/2021,16,570.9995,175.1603,279.7377,58.1591,53.6377,12.1557,21.2448,64.3745
4/21/2021,17,394.4870,340.2700,210.9491,39.8758,63.7730,4.7793,20.3638,68.1493
4/21/2021,18,119.1716,36.1536,111.2609,10.0585,16.6957,2.4796,19.4158,73.4890
4/21/2021,19,22.0464,0.1911,23.8176,0.4747,0.0695,0.5192,19.0590,77.2765
4/21/2021,20,-0.8826,-0.2856,-1.4432,0.0699,0.1033,0.0533,18.7903,79.6613
4/21/2021,21,-1.0180,-0.3007,-1.6292,0.0079,0.1164,0.1325,18.7443,81.0517
4/21/2021,22,-1.4135,-0.3736,-1.8312,0.0805,0.0246,0.1127,18.4720,82.7833
4/21/2021,23,-1.1109,-0.2498,-1.5570,0.0233,0.1138,0.1562,18.0623,84.8117
4/22/2021,0,-1.0486,-0.2889,-1.7152,0.0321,0.0896,0.0773,17.9328,85.8583
4/22/2021,1,-1.0129,-0.2906,-1.5938,0.0041,0.1152,0.1089,17.9910,86.7817
4/22/2021,2,-1.0069,-0.3024,-1.6543,0.0114,0.1155,0.1075,18.1422,87.3033
4/22/2021,3,-1.0020,-0.1835,-1.6029,0.0215,0.1270,0.1148,18.3637,87.9900
4/22/2021,4,-1.0694,-0.3662,-1.7960,0.0188,0.0444,0.0259,18.9008,88.4300
4/22/2021,5,-1.0463,-0.2922,-1.6941,0.0171,0.1133,0.0854,19.2365,89.4950
4/22/2021,6,-0.8221,-0.1338,-1.0913,0.0812,0.1665,0.0999,19.6220,89.4250
4/22/2021,7,20.8757,-0.0238,22.5825,0.3241,0.0762,0.3675,19.9103,89.4533
4/22/2021,8,101.2908,0.6077,110.8994,1.2803,0.4251,1.2850,20.4840,88.3900
4/22/2021,9,121.4772,0.3811,132.8220,2.0675,0.0188,2.2495,21.4783,85.4083
4/22/2021,10,187.9386,0.3876,206.2384,3.7005,0.0273,3.7445,22.5855,80.2477
4/22/2021,11,215.2580,1.1465,234.5103,5.6052,1.2108,5.3073,23.7615,75.2240
4/22/2021,12,190.1407,0.4751,207.9042,4.5507,0.0690,4.9070,24.2127,72.6563
4/22/2021,13,300.3701,0.6582,327.6778,7.0512,0.2694,7.6277,24.6245,72.5888
4/22/2021,14,320.3685,2.0876,345.9677,8.9413,1.5358,7.9216,25.1642,71.4888
4/22/2021,15,203.6007,2.5031,219.4053,9.1459,2.6119,6.4630,25.0157,74.1153
4/22/2021,16,232.2409,2.6500,250.2491,6.8211,2.0498,5.1005,25.5345,72.5393
4/22/2021,17,272.3349,40.8077,254.2203,25.8485,21.2299,6.6074,26.0117,70.4503
4/22/2021,18,98.9265,9.8854,101.8244,4.2310,4.4123,1.9497,25.8880,71.7843
4/22/2021,19,14.3648,0.1672,15.2560,0.4945,0.1038,0.5482,25.5608,72.8523
4/22/2021,20,-1.1009,-0.3446,-1.6264,0.0962,0.0801,0.0480,24.7033,78.2398
4/22/2021,21,-1.2074,-0.3641,-1.8129,0.0489,0.0528,0.0509,23.9680,83.4983
4/22/2021,22,-1.1599,-0.3593,-1.7624,0.0939,0.0580,0.0141,23.5830,87.5083
4/22/2021,23,-1.0128,-0.3311,-1.5516,0.0024,0.1045,0.2018,23.6503,88.8400
4/23/2021,0,-1.0133,-0.1969,-1.5457,0.0000,0.1771,0.2006,23.8050,89.6933
4/23/2021,1,-1.2832,-0.2141,-1.7352,0.0308,0.1360,0.1656,23.7862,91.2717
4/23/2021,2,-1.6021,-0.3816,-1.9877,0.0609,0.0023,0.0891,23.5967,94.3433
4/23/2021,3,-0.9578,-0.2156,-1.2451,0.1090,0.1203,0.1817,23.7843,93.6583
4/23/2021,4,-1.0023,-0.0204,-1.3886,0.0315,0.1239,0.2145,23.8900,93.6150
4/23/2021,5,-1.1635,-0.0989,-1.5752,0.0346,0.1282,0.2010,23.8650,94.0550
4/23/2021,6,-1.0257,-0.2629,-1.4406,0.0960,0.0968,0.0767,23.9488,94.3983
4/23/2021,7,3.1669,-0.2016,3.0254,0.3003,0.1105,0.3164,24.0345,94.1633
4/23/2021,8,48.3239,-0.3098,52.5578,2.0589,0.0524,2.2638,24.0980,94.4483
4/23/2021,9,210.4191,10.8689,216.8545,16.3388,8.4347,8.8095,25.0228,90.0350
4/23/2021,10,308.5238,20.4822,306.5884,31.5508,15.6478,13.1129,25.9043,85.0383
4/23/2021,11,468.5518,40.3041,447.7602,54.3692,28.4568,17.3143,27.1440,79.1343
4/23/2021,12,641.5397,118.8265,505.0929,105.6117,62.1608,20.7092,28.3568,74.0665
4/23/2021,13,678.6423,154.8273,490.6637,121.9118,74.7652,18.6339,29.3613,69.9658
4/23/2021,14,638.1028,155.9273,453.2039,119.3422,77.2705,14.4567,30.1942,65.9452
4/23/2021,15,701.7814,224.6834,435.9890,82.8586,58.0964,8.1908,30.7997,63.2732
4/23/2021,16,583.9525,194.8626,380.4389,58.7674,45.6259,7.1255,30.9707,62.3617
4/23/2021,17,402.7185,123.9681,311.6260,20.8294,18.8032,4.1063,30.2302,64.7223
4/23/2021,18,211.8114,123.7054,140.6180,5.4739,7.4284,1.3932,29.2158,68.8370
4/23/2021,19,46.5839,9.0539,47.8254,1.0113,1.4140,1.0287,27.7852,75.5667
4/23/2021,20,-1.1766,-0.3811,-1.6413,0.0878,0.0027,0.1685,26.8570,79.6885
4/23/2021,21,-1.2640,-0.3763,-1.9412,0.0314,0.0166,0.0727,26.3330,81.2517
4/23/2021,22,-1.1961,-0.3642,-1.8922,0.0145,0.0490,0.0649,25.9840,84.1133
4/23/2021,23,-1.6885,-0.3819,-2.4569,0.0000,0.0000,0.0431,25.4103,88.1383
4/24/2021,0,-1.4591,-0.3819,-2.1661,0.0528,0.0000,0.0692,24.9303,90.8900
4/24/2021,1,-1.6808,-0.3820,-2.3114,0.0063,0.0000,0.1631,24.6073,91.9783
4/24/2021,2,-1.6797,-0.3820,-2.3134,0.0219,0.0000,0.1691,23.8590,95.2567
4/24/2021,3,-1.0025,-0.2042,-1.4529,0.1098,0.1234,0.1618,23.4793,96.8867
4/24/2021,4,-1.0614,-0.3332,-1.6842,0.0374,0.0627,0.0837,23.6357,96.3933
4/24/2021,5,-1.4232,-0.3820,-1.9175,0.1250,0.0000,0.1480,23.4950,96.7500
4/24/2021,6,-1.0808,-0.3820,-1.5253,0.0625,0.0000,0.1418,23.1447,97.9317
4/24/2021,7,45.0092,14.5584,43.1590,0.5641,0.3314,0.5054,22.9983,98.7467
4/24/2021,8,215.9986,98.6604,154.4308,1.9097,2.0581,0.6486,23.4960,97.0300
4/24/2021,9,451.5564,241.3527,203.2176,5.8142,5.2268,0.9526,25.5820,87.6170
4/24/2021,10,664.8142,366.1792,195.4694,2.5341,2.1064,0.5622,28.4713,64.3473
4/24/2021,11,839.7659,462.6110,190.2892,1.4032,1.5064,0.2664,31.8610,31.9257
4/24/2021,12,946.6267,525.2932,174.3280,1.0429,1.4653,0.2020,33.8553,18.9020
4/24/2021,13,986.6681,554.8978,159.8227,0.9212,1.4666,0.2054,35.0120,14.4687
4/24/2021,14,966.0703,584.7783,140.3550,0.8778,1.3752,0.1733,36.0230,10.4877
4/24/2021,15,867.1919,563.9531,133.4617,2.6839,2.5301,0.2370,36.6573,10.0350
4/24/2021,16,693.1296,488.5737,142.5292,9.7628,8.7164,0.7053,36.5923,10.5327
4/24/2021,17,498.6971,421.4911,126.6816,7.4163,7.7063,0.5150,36.3597,12.2307
4/24/2021,18,275.9373,314.3508,90.4779,2.1359,2.8991,0.2977,33.8727,23.4317
4/24/2021,19,69.7590,126.8091,36.9278,0.8318,1.5960,0.3608,32.1847,22.0597
4/24/2021,20,-1.9077,-0.3815,-2.2001,0.0996,0.0000,0.0802,29.7347,24.5013
4/24/2021,21,-2.3863,-0.3817,-2.8323,0.0233,0.0000,0.0000,27.3557,33.1543
4/24/2021,22,-2.3634,-0.3818,-2.8300,0.0000,0.0000,0.0118,25.3720,47.4273
4/24/2021,23,-2.1646,-0.3819,-2.6555,0.0942,0.0000,0.1023,23.9020,58.4893
4/25/2021,0,-1.7534,-0.3820,-2.4857,0.0682,0.0000,0.0135,22.9887,66.0227
4/25/2021,1,-1.6932,-0.3821,-2.4808,0.0134,0.0000,0.0000,22.4180,67.9497
4/25/2021,2,-1.6897,-0.3821,-2.4810,0.0010,0.0000,0.0011,21.6650,75.3890
4/25/2021,3,-1.6907,-0.3822,-2.4801,0.0037,0.0000,0.0046,21.0863,80.1170
4/25/2021,4,-1.6781,-0.3822,-2.4049,0.0134,0.0000,0.0566,20.1558,82.5383
4/25/2021,5,-1.4970,-0.3801,-2.1242,0.0663,0.0066,0.0695,19.0633,92.6133
4/25/2021,6,-0.5455,-0.3313,-1.0677,0.0406,0.0917,0.0997,18.4072,100.0000
4/25/2021,7,52.7628,29.8860,48.5248,1.8078,3.2124,1.0445,17.7257,100.0000
4/25/2021,8,255.0293,200.7928,106.6521,5.4294,7.5769,1.3654,19.2572,96.1433
4/25/2021,9,487.8171,352.3275,113.1498,1.0669,0.7527,0.1488,23.3703,75.8697
4/25/2021,10,680.5735,428.9456,130.5032,1.0559,1.0591,0.1428,25.4932,66.2625
4/25/2021,11,834.9046,491.8754,143.0874,1.0050,1.1527,0.1891,27.8272,53.4707
4/25/2021,12,928.5706,534.4772,150.2016,0.7467,1.3944,0.1574,29.5672,45.7322
4/25/2021,13,954.5563,541.8892,157.6325,0.9133,1.2056,0.1852,30.8277,40.7822
4/25/2021,14,922.9260,539.6569,159.5922,0.6607,1.8466,0.1512,31.9743,35.7903
4/25/2021,15,828.5047,511.3530,152.0505,0.7904,2.2938,0.1304,32.4030,32.4002
4/25/2021,16,672.0251,460.8932,141.9472,0.9137,2.2995,0.1589,32.4022,33.1927
4/25/2021,17,477.1755,382.3100,123.5582,1.0771,2.6465,0.1320,31.8637,35.2292
4/25/2021,18,259.2965,268.0950,96.0525,1.0846,1.6478,0.2708,30.7423,39.7252
4/25/2021,19,60.8958,82.5552,38.2893,0.9509,1.9169,0.4003,29.0200,45.0677
4/25/2021,20,-1.8100,-0.3817,-2.2574,0.0316,0.0000,0.0737,26.7937,58.2062
4/25/2021,21,-2.3214,-0.3818,-2.6586,0.0682,0.0000,0.1394,24.9350,67.5590
4/25/2021,22,-1.9615,-0.3819,-2.4846,0.1504,0.0000,0.0088,23.4783,75.2477
4/25/2021,23,-1.6912,-0.3820,-2.4804,0.0057,0.0000,0.0000,22.4475,83.4638
4/26/2021,0,-0.9148,-0.2817,-1.5118,0.1086,0.1233,0.1590,22.4567,88.5283
4/26/2021,1,-0.9938,-0.2471,-1.5874,0.0462,0.1545,0.1421,22.9367,88.4833
4/26/2021,2,-1.1865,-0.2689,-1.7374,0.0454,0.0880,0.1211,23.0000,89.1450
4/26/2021,3,-1.6017,-0.3820,-2.2066,0.0666,0.0000,0.1672,22.7650,91.3633
4/26/2021,4,-1.1409,-0.3436,-1.7532,0.0661,0.0709,0.1245,22.6867,92.9367
4/26/2021,5,-1.2864,-0.3795,-1.9235,0.0561,0.0101,0.0900,22.6683,93.9617
4/26/2021,6,-1.0993,-0.3767,-1.5262,0.0748,0.0150,0.1166,22.4425,95.4550
4/26/2021,7,33.3936,-0.0448,36.3305,1.4033,0.1216,1.5439,22.6217,95.4350
4/26/2021,8,102.7667,0.8624,112.1521,4.4342,0.6456,4.6906,23.2808,92.6067
4/26/2021,9,196.4640,7.6329,205.6880,15.2327,7.9359,7.9193,24.4007,86.9417
4/26/2021,10,441.3685,74.5159,374.0938,70.0216,45.6591,14.4124,25.9247,79.7448
4/26/2021,11,502.9048,60.1263,453.8257,83.4263,49.7242,16.1083,27.2857,73.8115
4/26/2021,12,597.2190,104.2107,482.1802,92.5686,54.3788,17.1433,28.3763,69.0949
4/26/2021,13,733.8861,155.4123,544.8968,74.0958,45.8713,10.8913,29.3742,64.9642
4/26/2021,14,778.0612,242.0319,467.2020,78.5031,52.4449,8.3955,29.8625,62.7342
4/26/2021,15,691.3528,196.2191,459.2043,83.7850,58.6905,8.5679,29.9950,61.7208
4/26/2021,16,459.5551,89.0477,381.4980,56.1153,41.1821,8.5726,29.3892,63.7425
4/26/2021,17,242.9252,38.5694,222.5472,18.6903,15.6704,4.0694,28.4792,66.6175
4/26/2021,18,84.0138,0.3899,91.9904,1.6032,0.0098,1.7632,27.6633,69.7283
4/26/2021,19,16.1664,0.3189,17.3761,0.4207,0.0628,0.4721,26.9342,73.8350
4/26/2021,20,-0.8485,-0.2113,-1.5360,0.0163,0.1465,0.0382,26.2800,77.4900
4/26/2021,21,-1.0129,-0.2758,-1.7555,0.0000,0.1552,0.0429,25.7508,80.0450
4/26/2021,22,-1.0130,-0.2834,-1.7443,0.0000,0.1563,0.0578,25.3817,82.2367
4/26/2021,23,-1.0131,-0.2440,-1.6412,0.0000,0.1724,0.1599,25.0633,84.9850
